obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Class
42,25,14,45,2,2,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,121,43,29,1,0,3,18,0,42,0,0,0,0,0,0,0,0,0,0,0,1
40,450,83,60,2,1,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
116,126,38,60,2,1,1,11,0,16,2,0,0,0,3,0,0,0,8,0,0,0
35,13,38,4,1,1,3,8,0,10,0,0,4,0,0,0,0,0,0,1,0,1
117,41,29,14,1,2,2,28,0,8,1,2,0,1,0,0,0,0,0,0,0,0
117,77,41,44,2,0,5,1,0,20,0,3,1,1,1,0,0,0,0,1,0,0
57,33,12,26,2,1,0,28,0,2,2,0,1,1,0,0,0,0,8,0,0,1
172,15,10,14,0,4,0,15,0,14,1,0,1,0,0,0,0,0,0,0,0,0
21,86,40,29,1,4,1,18,0,8,2,0,0,1,0,0,0,0,0,0,0,1
42,27,2,2,1,0,1,3,0,13,0,3,0,1,0,0,0,0,8,0,0,0
194,35,38,50,1,3,1,11,0,54,0,0,0,0,2,0,0,0,0,0,0,1
21,40,11,55,2,1,1,10,0,16,0,1,0,0,0,0,0,0,0,0,0,0
24,50,3,12,2,1,1,4,0,1,0,0,0,1,3,0,0,0,0,0,0,1
39,50,18,10,1,2,1,10,0,0,5,2,0,1,1,0,0,0,0,0,0,1
26,50,10,10,0,0,3,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0
172,43,74,13,1,4,2,14,0,0,1,2,0,0,0,0,0,0,0,0,0,1
194,120,2,26,1,1,2,4,0,14,1,1,0,0,0,0,0,0,0,0,0,0
19,39,4,68,1,4,0,6,0,3,0,2,4,1,0,0,0,0,8,0,0,0
69,15,2,1,2,1,1,9,0,4,0,6,0,1,2,0,0,0,0,0,0,1
32,450,45,8,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
57,96,43,132,1,3,0,3,0,16,0,1,4,1,0,0,0,0,0,1,0,1
26,83,28,14,1,4,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
117,246,15,13,2,4,1,3,0,41,5,0,0,0,1,0,0,0,0,0,0,0
11,51,14,15,2,4,1,33,0,3,0,2,0,0,1,0,0,0,0,1,0,1
35,12,11,44,1,2,2,8,0,0,0,2,0,1,0,0,0,0,0,0,0,1
28,246,60,11,0,2,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,1
235,149,10,60,0,1,2,4,0,4,0,1,0,0,2,0,0,0,8,1,0,1
11,149,68,5,1,1,0,14,0,16,1,1,0,1,2,0,0,0,0,0,0,0
86,59,43,3,3,1,2,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0
56,41,43,20,1,4,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8,794,25,4,1,0,3,8,0,14,0,0,0,1,0,0,0,0,0,1,0,0
34,36,3,16,1,1,2,1,0,0,5,0,0,0,0,0,0,0,8,0,0,0
128,450,20,40,2,0,2,14,0,0,2,0,1,0,0,0,0,0,0,0,0,1
28,8,35,1,2,0,3,7,0,8,1,0,0,1,0,0,0,0,8,0,0,0
39,19,10,10,0,2,5,28,0,3,0,6,0,0,0,0,0,0,0,0,0,0
6,57,15,2,1,4,1,37,0,0,2,1,1,0,0,0,0,0,0,0,0,0
75,32,19,43,0,2,5,33,0,14,0,1,1,0,0,0,0,0,0,0,0,0
126,27,70,38,1,1,2,8,0,13,0,2,0,1,0,0,0,0,0,0,0,0
4,242,12,26,1,2,1,2,0,0,1,0,0,1,1,0,0,0,8,0,0,0
116,57,74,50,0,2,0,16,0,6,2,0,0,0,3,0,0,0,0,1,0,0
57,11,20,2,2,1,1,0,0,20,1,1,0,1,0,0,0,0,8,0,0,1
43,120,26,28,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19,34,19,180,1,0,2,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0
54,8,4,3,0,2,0,5,0,41,1,1,0,0,0,0,0,0,0,0,0,0
15,242,19,4,4,1,0,33,0,4,1,0,0,0,2,0,0,0,0,0,0,0
64,27,68,34,1,0,0,18,0,4,2,0,1,1,0,0,0,0,8,0,0,1
51,120,44,38,1,1,2,4,0,6,2,0,4,0,0,0,0,0,0,0,0,0
41,57,28,40,0,2,2,2,0,2,1,2,4,1,3,0,0,0,0,0,0,1
49,41,6,40,1,4,3,3,0,13,5,3,0,1,2,0,0,0,0,0,0,1
235,242,1,2,2,1,5,1,0,8,1,0,0,0,1,0,0,0,0,0,0,1
235,120,2,3,1,0,1,14,0,42,0,0,0,0,0,0,0,0,8,0,0,0
128,117,15,70,1,2,3,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0
39,56,19,60,2,2,1,37,0,42,1,0,0,1,2,0,0,0,0,0,0,1
37,125,2,19,2,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
56,38,60,9,0,3,2,5,0,6,1,6,0,0,3,0,0,0,0,0,0,1
8,252,26,41,1,4,1,36,0,6,1,0,0,0,1,0,0,0,8,0,0,0
34,28,9,20,1,1,1,2,0,42,0,3,0,0,0,0,0,0,0,0,0,0
59,69,10,16,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1
9,17,68,40,2,1,5,33,0,15,1,6,0,1,0,0,0,0,0,0,0,0
38,242,25,4,3,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0
45,246,70,6,1,1,5,1,0,20,1,1,0,0,0,0,0,0,0,0,0,0
8,57,19,182,1,1,1,0,0,0,1,3,4,1,2,0,0,0,0,0,0,0
242,246,9,29,3,3,3,14,0,1,5,1,1,1,0,0,0,0,8,0,0,0
115,32,27,83,1,4,2,7,0,3,0,2,4,0,0,0,0,0,8,0,0,1
42,24,10,70,4,2,1,1,0,9,1,6,4,0,0,0,0,0,0,0,0,1
69,49,8,35,1,1,2,10,0,54,0,0,0,1,0,0,0,0,0,0,0,1
9,8,35,18,0,1,1,7,0,2,2,6,0,0,0,0,0,0,0,0,0,0
24,32,44,25,0,3,1,15,0,20,1,2,1,0,0,0,0,0,0,0,0,1
39,51,26,2,2,1,0,4,0,14,0,0,0,1,2,0,0,0,8,0,0,0
81,68,16,180,1,0,2,5,0,8,0,2,1,0,3,0,0,0,0,0,0,0
4,450,2,19,1,0,0,0,0,13,0,1,0,0,0,0,0,0,8,0,0,0
22,41,15,15,0,1,2,8,0,2,5,6,4,1,0,0,0,0,8,1,0,0
450,26,11,18,2,1,1,10,0,14,5,0,0,1,0,0,0,0,0,0,0,0
4,252,28,40,2,1,1,14,0,54,2,0,0,0,0,0,0,0,0,0,0,0
42,31,43,43,3,1,5,6,0,2,1,2,0,0,0,0,0,0,0,0,0,1
10,204,30,20,0,1,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0
41,45,27,43,1,3,1,10,0,9,1,1,0,1,3,0,0,0,8,0,0,0
39,24,14,26,4,2,3,1,0,7,0,0,4,0,0,0,0,0,0,1,0,1
116,77,80,44,2,0,1,3,0,54,1,0,0,0,0,0,0,0,0,0,0,1
4,794,11,9,2,3,2,33,0,15,0,0,1,0,1,0,0,0,0,1,0,1
26,172,132,4,1,3,1,8,0,0,1,0,0,1,3,0,0,0,0,1,0,1
13,794,12,38,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
117,25,3,16,4,3,1,10,0,0,1,2,0,0,0,0,0,0,0,0,0,1
120,292,38,45,0,1,2,28,0,0,5,2,0,0,0,0,0,0,0,1,0,0
31,172,6,26,3,2,2,9,0,16,2,0,1,0,0,0,0,0,0,0,0,1
10,35,13,35,2,1,1,9,0,3,0,1,0,1,0,0,0,0,0,1,0,0
31,126,3,40,0,1,1,2,0,0,2,0,0,0,2,0,0,0,8,0,0,0
117,11,26,29,0,1,0,1,0,14,0,6,0,1,0,0,0,0,0,0,0,0
45,39,4,12,0,1,1,8,0,0,5,0,0,0,2,0,0,0,0,0,0,1
83,172,70,12,0,1,2,1,0,0,1,6,0,0,3,0,0,0,0,0,0,1
6,292,4,27,0,1,3,2,0,2,5,0,0,0,2,0,0,0,0,0,0,1
4,194,38,70,1,3,0,36,0,15,5,0,0,1,1,0,0,0,0,1,0,1
56,25,180,15,0,4,1,1,0,10,1,0,0,0,0,0,0,0,8,0,0,1
37,31,182,80,3,3,0,14,0,41,5,6,0,0,1,0,0,0,8,0,0,0
125,292,43,8,0,1,1,9,0,0,0,6,0,0,2,0,0,0,0,0,0,0
12,252,20,27,1,1,1,14,0,0,1,6,1,1,1,0,0,0,0,0,0,1
64,96,10,3,2,1,3,14,0,13,1,0,0,0,0,0,0,0,0,0,0,1
13,45,5,132,4,1,3,4,0,8,1,3,0,1,3,0,0,0,0,0,0,1
36,128,182,180,1,3,3,5,0,5,0,3,0,0,0,0,0,0,0,0,0,1
49,38,27,2,1,4,1,3,0,13,0,0,0,1,0,0,0,0,0,0,0,0
17,128,41,15,1,2,1,10,0,15,1,1,0,0,3,0,0,0,0,0,0,1
54,31,38,10,0,0,2,11,0,1,5,2,0,0,0,0,0,0,0,0,0,0
16,40,74,83,1,3,2,2,0,9,5,1,0,0,0,0,0,0,0,0,0,1
17,27,182,19,1,2,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
304,56,20,29,1,1,2,1,0,6,5,6,1,0,1,0,0,0,0,0,0,1
19,4,45,5,2,2,1,5,0,41,0,3,0,0,1,0,0,0,0,0,0,1
4,65,20,80,0,2,5,3,0,16,0,6,4,0,1,0,0,0,0,0,0,1
37,45,3,1,0,2,2,33,0,3,0,1,4,1,0,0,0,0,0,0,0,0
12,41,1,3,1,4,3,4,0,13,0,0,1,1,0,0,0,0,0,0,0,1
204,54,12,26,2,1,3,15,0,0,1,0,0,0,2,0,0,0,8,0,0,1
23,19,2,5,2,1,5,0,0,7,0,0,4,0,1,0,0,0,0,1,0,1
235,64,4,1,0,1,5,11,0,0,1,0,4,0,0,0,0,0,0,0,0,0
54,64,1,70,2,2,1,6,0,54,1,0,0,0,0,0,0,0,0,0,0,0
83,65,68,182,3,4,3,0,0,16,5,0,0,0,1,0,0,0,0,1,0,0
121,56,1,20,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1
19,219,182,18,1,1,1,7,0,16,5,0,0,1,0,0,0,0,0,0,0,1
32,116,2,83,0,2,1,16,0,4,0,0,0,0,0,0,0,0,0,0,0,1
96,26,40,9,4,3,1,36,0,13,1,0,0,0,0,0,0,0,0,0,0,1
51,194,26,3,4,1,1,1,0,10,1,0,0,1,0,0,0,0,0,0,0,1
116,39,1,38,4,2,1,15,0,3,0,2,0,0,0,0,0,0,0,0,0,0
23,36,25,80,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
39,14,74,34,1,2,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
57,126,25,10,4,2,1,3,0,16,0,6,0,0,0,0,0,0,0,0,0,1
45,126,2,28,1,1,1,9,0,7,2,1,0,0,0,0,0,0,0,1,0,1
125,149,14,18,0,1,1,4,0,54,0,0,0,0,0,0,0,0,8,0,0,0
56,149,182,26,2,1,1,10,0,54,1,0,4,1,3,0,0,0,0,0,0,0
83,8,10,1,1,1,1,28,0,10,0,1,0,0,0,0,0,0,0,0,0,0
41,120,18,3,2,0,1,9,0,13,0,0,0,0,1,0,0,0,0,0,0,0
13,6,13,8,0,0,0,3,0,2,0,0,1,1,2,0,0,0,0,0,0,1
120,10,132,29,2,2,1,8,0,0,0,6,0,1,0,0,0,0,0,0,0,1
121,126,28,3,1,2,5,9,0,16,0,0,1,1,0,0,0,0,0,0,0,1
252,14,3,5,4,1,5,8,0,41,1,1,0,0,3,0,0,0,0,0,0,0
31,115,2,10,0,0,1,7,0,15,1,0,0,0,3,0,0,0,0,0,0,0
15,31,10,41,3,1,1,1,0,54,1,1,0,0,0,0,0,0,0,0,0,1
57,126,11,14,2,2,2,0,0,16,0,0,0,1,0,0,0,0,8,0,0,1
172,51,30,16,3,4,1,14,0,9,1,6,1,0,0,0,0,0,0,0,0,1
41,38,30,13,0,2,1,9,0,7,2,1,0,1,1,0,0,0,0,0,0,0
81,194,182,2,0,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
116,26,43,4,0,1,5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1
45,117,10,5,1,3,1,33,0,41,1,3,4,0,1,0,0,0,0,0,0,0
57,77,16,9,3,0,1,16,0,9,5,0,0,1,0,0,0,0,0,0,0,0
304,450,10,26,0,1,2,10,0,6,5,0,0,1,0,0,0,0,0,0,0,1
14,126,10,41,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
57,37,26,180,1,1,2,33,0,1,0,2,4,0,0,0,0,0,0,0,0,0
56,83,45,9,4,0,2,10,0,5,0,2,0,0,3,0,0,0,0,0,0,0
22,19,12,16,2,3,2,3,0,20,0,0,1,1,3,0,0,0,0,0,0,0
7,11,11,1,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1
40,37,45,1,1,4,3,4,0,41,1,0,0,1,0,0,0,0,8,0,0,0
8,10,21,180,0,2,1,16,0,4,0,3,0,1,0,0,0,0,8,0,0,0
31,96,7,180,2,2,5,9,0,20,0,1,1,0,0,0,0,0,0,0,0,1
23,68,19,35,2,1,2,7,0,54,0,2,1,0,0,0,0,0,0,0,0,1
9,149,2,43,1,2,1,14,0,54,0,1,0,0,2,0,0,0,0,1,0,0
37,14,4,83,0,1,1,6,0,0,2,3,0,0,0,0,0,0,0,0,0,0
204,794,34,38,2,2,2,15,0,9,0,1,1,1,0,0,0,0,8,0,0,0
25,59,5,29,0,0,1,0,0,4,5,0,0,0,1,0,0,0,8,0,0,1
4,246,8,182,2,1,3,8,0,20,1,1,0,1,0,0,0,0,0,0,0,1
45,9,30,27,2,2,3,11,0,54,1,0,1,1,2,0,0,0,0,0,0,1
35,794,19,74,2,0,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
49,49,4,41,1,1,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,10,28,44,1,1,2,1,0,6,2,1,1,0,2,0,0,0,8,1,0,0
15,172,44,74,1,1,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13,25,44,13,0,0,5,10,0,14,0,2,0,1,0,0,0,0,0,0,0,0
292,235,80,80,1,1,2,15,0,20,5,3,0,0,0,0,0,0,0,0,0,1
28,25,70,6,0,1,2,5,0,1,1,1,1,0,0,0,0,0,0,0,0,1
19,149,11,5,4,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149,43,132,9,1,2,5,6,0,0,1,2,0,0,0,0,0,0,0,1,0,0
11,11,26,38,3,1,3,6,0,2,5,1,4,0,0,0,0,0,0,0,0,1
450,50,18,74,1,1,3,2,0,14,1,1,1,0,2,0,0,0,8,1,0,0
50,56,60,83,3,2,1,15,0,10,0,0,0,0,3,0,0,0,0,0,0,1
41,83,10,44,1,1,5,18,0,42,5,2,0,0,3,0,0,0,0,0,0,0
59,9,19,60,2,1,2,4,0,3,1,1,0,1,0,0,0,0,8,0,0,0
126,28,83,132,2,1,1,3,0,13,1,3,1,1,0,0,0,0,0,0,0,1
65,77,26,29,1,2,2,8,0,9,1,1,0,0,0,0,0,0,0,0,0,0
26,25,2,10,0,2,1,28,0,13,1,1,0,0,1,0,0,0,0,1,0,1
19,125,182,5,2,2,5,4,0,16,0,1,0,0,1,0,0,0,0,0,0,1
11,25,21,25,2,2,2,1,0,14,0,2,0,1,1,0,0,0,0,0,0,0
19,194,15,27,3,0,1,11,0,6,0,3,0,0,2,0,0,0,8,1,0,0
246,9,18,2,1,4,2,18,0,5,0,1,1,0,3,0,0,0,0,0,0,1
172,121,29,50,4,1,0,2,0,0,5,0,0,0,0,0,0,0,8,0,0,1
37,194,19,21,2,4,0,18,0,54,1,6,1,0,3,0,0,0,0,0,0,0
69,128,26,9,1,2,2,37,0,15,0,2,1,0,0,0,0,0,8,0,0,1
794,57,132,5,2,2,1,33,0,4,1,6,1,0,0,0,0,0,0,0,0,1
81,81,29,35,2,2,0,1,0,3,0,3,0,0,1,0,0,0,0,0,0,0
59,21,19,9,1,0,2,37,0,10,1,0,4,0,1,0,0,0,8,0,0,1
77,252,80,41,0,1,2,8,0,5,5,0,0,0,0,0,0,0,0,0,0,1
22,4,13,6,0,1,0,3,0,14,5,0,0,0,2,0,0,0,0,0,0,1
96,172,9,13,1,2,3,3,0,2,1,1,0,1,2,0,0,0,0,0,0,0
10,37,5,70,3,1,1,9,0,2,0,1,0,0,2,0,0,0,8,0,0,1
26,17,5,13,4,4,1,1,0,54,2,2,0,1,0,0,0,0,0,1,0,1
64,49,30,18,4,1,1,18,0,4,0,2,0,1,0,0,0,0,0,0,0,1
68,14,9,30,4,2,5,1,0,15,0,1,0,0,2,0,0,0,0,0,0,1
242,7,15,74,1,1,0,6,0,14,1,2,0,1,1,0,0,0,0,0,0,0
246,39,21,26,2,1,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1
125,6,21,16,2,0,1,1,0,7,5,2,0,0,2,0,0,0,0,0,0,0
10,23,1,182,2,3,1,18,0,16,1,0,0,1,1,0,0,0,0,0,0,0
10,4,44,50,1,2,2,8,0,9,5,2,0,0,1,0,0,0,8,0,0,0
43,125,26,16,1,1,0,6,0,10,1,0,0,0,3,0,0,0,0,0,0,1
7,9,12,28,2,2,3,4,0,41,5,0,0,1,1,0,0,0,0,0,0,0
12,51,68,50,1,2,1,1,0,16,5,1,0,0,0,0,0,0,8,0,0,0
121,65,14,2,2,1,5,14,0,5,0,1,4,0,1,0,0,0,8,0,0,0
36,38,180,60,2,0,1,10,0,41,1,6,4,0,0,0,0,0,0,0,0,1
235,24,13,13,3,2,3,14,0,1,0,1,4,1,3,0,0,0,0,0,0,0
11,65,68,13,3,2,3,36,0,10,1,0,4,0,0,0,0,0,0,0,0,0
86,22,180,50,1,2,2,8,0,13,0,0,0,1,0,0,0,0,0,1,0,0
304,4,19,2,3,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,68,50,74,1,1,3,7,0,54,1,1,1,1,2,0,0,0,0,0,0,0
83,83,38,7,0,1,5,16,0,1,2,1,0,0,0,0,0,0,0,1,0,0
13,51,11,182,0,2,5,37,0,6,1,6,0,0,0,0,0,0,0,0,0,1
50,15,18,40,2,1,1,28,0,2,5,0,1,0,0,0,0,0,8,0,0,0
23,9,3,16,0,2,1,14,0,41,0,3,0,0,1,0,0,0,0,0,0,1
65,13,1,68,1,1,5,1,0,5,1,0,0,0,1,0,0,0,0,0,0,1
21,81,4,83,0,2,3,36,0,8,5,0,0,0,0,0,0,0,0,1,0,0
126,252,12,10,2,2,1,6,0,5,0,6,0,1,0,0,0,0,8,0,0,1
126,56,182,43,1,2,3,3,0,1,0,6,4,0,2,0,0,0,0,0,0,0
194,17,3,43,1,2,1,2,0,20,0,0,1,0,0,0,0,0,0,0,0,0
41,45,38,16,2,3,1,15,0,13,0,0,4,1,2,0,0,0,0,1,0,0
8,41,29,14,2,1,3,2,0,6,2,1,4,1,2,0,0,0,0,0,0,1
794,8,4,9,3,1,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1
68,96,3,26,2,1,2,7,0,4,0,1,0,0,0,0,0,0,0,0,0,1
86,794,7,70,0,1,0,11,0,4,1,3,1,1,0,0,0,0,0,0,0,1
69,17,7,70,2,1,0,5,0,4,2,1,1,1,0,0,0,0,0,0,0,1
69,81,28,68,1,1,1,7,0,6,1,1,1,1,0,0,0,0,0,0,0,0
121,11,60,74,3,2,1,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16,81,13,4,0,0,3,3,0,41,5,1,0,0,1,0,0,0,0,0,0,0
125,23,68,40,1,3,0,9,0,0,0,2,0,1,3,0,0,0,0,1,0,0
59,33,2,8,0,2,2,1,0,6,0,1,0,0,1,0,0,0,8,0,0,1
28,10,27,9,0,2,2,10,0,20,1,6,0,0,0,0,0,0,0,1,0,0
69,86,11,26,1,2,2,1,0,7,1,1,0,0,3,0,0,0,0,0,0,1
14,13,14,20,2,2,1,1,0,8,0,3,0,0,1,0,0,0,0,0,0,0
39,125,20,68,1,1,5,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
10,120,45,38,0,1,5,1,0,3,0,2,0,1,1,0,0,0,0,0,0,0
40,149,41,16,1,1,2,33,0,9,0,1,0,0,0,0,0,0,0,0,0,1
8,242,70,2,2,2,1,3,0,15,1,1,1,0,0,0,0,0,0,0,0,0
75,42,7,34,2,3,0,16,0,10,1,0,0,0,0,0,0,0,0,1,0,0
116,25,60,12,0,0,2,2,0,54,2,0,0,0,0,0,0,0,0,0,0,1
36,219,16,132,0,3,1,9,0,4,1,1,0,0,0,0,0,0,0,0,0,0
8,9,40,35,0,2,5,10,0,1,1,0,0,1,1,0,0,0,0,0,0,0
6,9,43,14,3,1,1,1,0,8,0,0,0,0,2,0,0,0,0,0,0,0
57,126,132,40,2,1,2,9,0,13,0,2,0,1,1,0,0,0,0,0,0,0
22,13,18,9,4,2,2,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0
17,77,10,8,0,2,1,11,0,0,5,0,4,0,0,0,0,0,0,0,0,1
9,6,19,38,1,1,5,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0
32,128,70,16,4,2,3,1,0,5,2,3,1,0,0,0,0,0,0,0,0,0
126,116,44,40,1,1,2,10,0,54,2,0,0,1,0,0,0,0,0,0,0,1
34,246,45,3,1,3,1,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0
450,21,15,10,0,1,3,8,0,16,5,1,0,0,0,0,0,0,0,0,0,1
40,117,3,15,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
292,17,13,83,0,2,1,1,0,20,0,0,0,1,0,0,0,0,8,0,0,1
38,14,1,18,1,4,1,2,0,13,0,6,0,0,1,0,0,0,0,0,0,1
450,25,2,38,3,3,1,5,0,5,0,0,4,0,1,0,0,0,0,1,0,0
57,23,25,55,3,2,5,15,0,0,1,1,0,0,1,0,0,0,0,0,0,1
6,19,50,12,4,1,1,10,0,6,0,0,1,0,0,0,0,0,0,0,0,0
69,26,13,19,2,1,2,1,0,6,1,3,0,1,0,0,0,0,0,0,0,0
51,41,18,14,2,1,1,9,0,2,1,0,0,0,3,0,0,0,0,1,0,0
50,33,41,80,2,1,3,4,0,6,2,0,4,0,2,0,0,0,0,0,0,1
14,11,80,38,4,2,3,36,0,1,5,0,0,0,1,0,0,0,8,0,0,1
11,68,2,12,2,2,1,9,0,5,5,1,0,0,3,0,0,0,0,0,0,0
4,45,21,30,1,1,2,9,0,41,5,1,1,1,2,0,0,0,0,0,0,1
7,39,40,4,2,1,1,1,0,7,1,2,1,0,0,0,0,0,0,1,0,0
38,252,132,2,3,1,2,36,0,4,1,0,0,0,0,0,0,0,0,0,0,0
10,41,12,3,0,1,1,15,0,0,1,0,4,0,0,0,0,0,0,0,0,1
116,50,38,35,1,2,1,7,0,10,5,0,4,1,1,0,0,0,0,0,0,0
172,86,35,1,1,1,1,4,0,54,2,0,1,0,3,0,0,0,0,0,0,1
8,23,16,83,2,1,2,36,0,2,2,0,1,1,0,0,0,0,0,0,0,0
125,128,182,182,4,1,2,5,0,1,1,3,1,1,1,0,0,0,0,0,0,1
9,41,45,20,1,1,1,3,0,1,1,6,0,0,2,0,0,0,0,0,0,1
35,120,68,35,4,2,2,10,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9,17,1,20,2,4,1,9,0,2,1,0,0,0,0,0,0,0,8,0,0,0
292,172,50,35,1,2,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,59,83,16,2,1,1,5,0,54,5,1,0,1,0,0,0,0,8,0,0,0
81,17,6,35,3,2,1,4,0,10,5,6,0,1,0,0,0,0,0,0,0,1
43,41,38,26,0,3,1,16,0,4,0,0,0,0,0,0,0,0,0,1,0,1
126,34,18,25,3,2,1,0,0,1,5,0,0,1,3,0,0,0,0,0,0,0
246,120,11,132,1,0,1,8,0,41,1,1,4,1,2,0,0,0,0,0,0,1
10,16,28,180,3,1,1,1,0,4,0,0,0,0,2,0,0,0,8,0,0,0
126,32,21,43,1,1,0,9,0,16,0,0,0,0,0,0,0,0,0,1,0,1
19,125,2,3,1,4,2,5,0,54,1,6,0,1,0,0,0,0,0,0,0,0
12,120,16,26,1,1,3,9,0,41,0,0,0,0,0,0,0,0,8,0,0,0
128,19,8,35,4,1,1,8,0,42,0,0,0,1,0,0,0,0,0,0,0,0
4,57,3,43,1,1,1,3,0,9,0,2,0,0,1,0,0,0,0,0,0,0
49,42,2,15,1,4,2,9,0,10,1,0,4,0,0,0,0,0,0,0,0,1
59,51,35,41,3,1,1,2,0,42,2,1,0,0,3,0,0,0,0,0,0,0
22,27,21,20,0,1,2,8,0,0,0,2,0,1,2,0,0,0,0,1,0,0
10,27,8,4,1,2,2,0,0,9,1,0,0,0,0,0,0,0,8,0,0,0
51,32,43,3,3,4,1,8,0,5,0,0,0,1,1,0,0,0,0,0,0,0
219,252,70,44,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1
75,68,45,40,1,1,2,7,0,41,2,1,0,0,3,0,0,0,0,0,0,0
117,27,44,13,0,2,2,4,0,0,1,6,0,1,0,0,0,0,0,0,0,0
69,77,21,20,2,1,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24,37,13,25,1,0,1,14,0,7,1,0,0,1,0,0,0,0,0,0,0,0
65,40,8,35,2,2,1,5,0,3,0,0,0,1,3,0,0,0,0,0,0,0
7,86,27,20,1,1,1,3,0,20,2,0,0,0,2,0,0,0,0,0,0,0
83,56,68,180,1,3,1,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0
77,120,21,8,1,1,1,14,0,8,0,1,0,0,0,0,0,0,0,1,0,1
50,68,10,28,2,3,0,28,0,0,1,0,0,1,0,0,0,0,0,0,0,1
49,34,60,25,1,4,1,4,0,4,0,2,0,1,2,0,0,0,0,0,0,0
25,33,13,3,1,1,0,16,0,7,0,0,0,0,0,0,0,0,0,1,0,1
19,17,2,68,0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16,6,80,3,4,2,1,9,0,6,1,1,1,1,0,0,0,0,0,0,0,0
117,252,55,5,0,0,1,14,0,16,1,6,1,0,0,0,0,0,0,0,0,0
235,7,70,12,2,1,1,10,0,9,2,3,0,1,2,0,0,0,0,1,0,0
292,149,60,25,1,4,1,14,0,8,1,3,0,1,2,0,0,0,0,0,0,1
242,17,34,132,2,2,1,16,0,10,1,1,4,0,0,0,0,0,0,0,0,0
57,77,1,2,4,3,2,14,0,16,5,1,0,0,2,0,0,0,0,0,0,1
4,65,80,4,0,1,2,4,0,14,0,1,0,0,0,0,0,0,0,0,0,0
125,21,41,21,1,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
35,96,29,8,1,1,5,9,0,0,5,1,0,1,0,0,0,0,0,0,0,1
42,16,14,1,1,2,2,28,0,7,1,2,0,1,1,0,0,0,0,0,0,1
23,25,38,44,4,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4,9,20,4,2,1,1,10,0,7,1,0,1,1,0,0,0,0,8,0,0,0
246,21,3,10,1,2,0,5,0,13,0,6,1,0,2,0,0,0,8,0,0,0
22,32,38,26,2,2,1,36,0,3,1,0,0,0,0,0,0,0,0,1,0,0
75,219,9,45,2,4,2,36,0,16,5,0,4,1,3,0,0,0,0,0,0,1
204,24,83,45,1,2,1,10,0,8,2,6,1,0,0,0,0,0,0,1,0,0
